date,miner,type,to_miner,address,value,pct_addrs,pct_value
8/1/2016 0:00,ViaBTC,before,SAME,30,3722.967297,0.185185185,0.793608625
8/1/2016 0:00,ViaBTC,before,NEW,105,866.7013365,0.648148148,0.184750926
8/1/2016 0:00,ViaBTC,cross,1Hash,2,0.1431032,0.012345679,3.05E-05
8/1/2016 0:00,ViaBTC,cross,AntPool,22,8.91192419,0.135802469,0.001899716
8/1/2016 0:00,ViaBTC,cross,BW.COM,0,0,0,0
8/1/2016 0:00,ViaBTC,cross,BitFury,0,0,0,0
8/1/2016 0:00,ViaBTC,cross,GBMiners,0,0,0,0
8/1/2016 0:00,ViaBTC,cross,KanoPool,6,6.7437059,0.037037037,0.001437526
8/1/2016 0:00,ViaBTC,cross,SAME,162,4691.188046,1,1
8/1/2016 0:00,ViaBTC,cross,CROSS,40,134.4766889,0.24691358,0.028665807
8/1/2016 0:00,ViaBTC,after,1Hash,7,4.46816506,0.043209877,0.000952459
8/1/2016 0:00,ViaBTC,after,AntPool,25,9.81102236,0.154320988,0.002091373
8/1/2016 0:00,ViaBTC,after,BTC.com,6,2.03246232,0.037037037,0.000433251
8/1/2016 0:00,ViaBTC,after,BW.COM,0,0,0,0
8/1/2016 0:00,ViaBTC,after,BitFury,0,0,0,0
8/1/2016 0:00,ViaBTC,after,GBMiners,0,0,0,0
8/1/2016 0:00,ViaBTC,after,KanoPool,4,0.35827924,0.024691358,7.64E-05
8/1/2016 0:00,ViaBTC,after,SAME,53,4559.122398,0.327160494,0.971848145
8/1/2016 0:00,ViaBTC,after,DROPOUT,95,130.9090307,0.586419753,0.027905304
9/1/2016 0:00,1Hash,before,SAME,44,712.2006285,0.419047619,0.886083921
9/1/2016 0:00,1Hash,before,AntPool,14,331.1748636,0.133333333,0.412030978
9/1/2016 0:00,1Hash,before,BW.COM,0,0,0,0
9/1/2016 0:00,1Hash,before,BitFury,0,0,0,0
9/1/2016 0:00,1Hash,before,GBMiners,0,0,0,0
9/1/2016 0:00,1Hash,before,KanoPool,2,5.001002,0.019047619,0.006221993
9/1/2016 0:00,1Hash,before,ViaBTC,7,13.94194323,0.066666667,0.017345859
9/1/2016 0:00,1Hash,before,NEW,48,58.93727297,0.457142857,0.073326768
9/1/2016 0:00,1Hash,cross,SAME,105,803.7620492,1,1
9/1/2016 0:00,1Hash,cross,AntPool,15,331.2703396,0.142857143,0.412149765
9/1/2016 0:00,1Hash,cross,BTC.com,3,49.20448264,0.028571429,0.061217723
9/1/2016 0:00,1Hash,cross,BW.COM,0,0,0,0
9/1/2016 0:00,1Hash,cross,BitFury,0,0,0,0
9/1/2016 0:00,1Hash,cross,GBMiners,0,0,0,0
9/1/2016 0:00,1Hash,cross,KanoPool,1,0.52678437,0.00952381,0.000655398
9/1/2016 0:00,1Hash,cross,ViaBTC,2,5.00639911,0.019047619,0.006228708
9/1/2016 0:00,1Hash,cross,CROSS,21,386.5253061,0.2,0.480895193
9/1/2016 0:00,1Hash,after,SAME,49,715.1475593,0.466666667,0.889750343
9/1/2016 0:00,1Hash,after,AntPool,17,340.6665558,0.161904762,0.423840061
9/1/2016 0:00,1Hash,after,BTC.com,8,67.16536121,0.076190476,0.083563738
9/1/2016 0:00,1Hash,after,BW.COM,0,0,0,0
9/1/2016 0:00,1Hash,after,BitFury,1,0.52678437,0.00952381,0.000655398
9/1/2016 0:00,1Hash,after,GBMiners,0,0,0,0
9/1/2016 0:00,1Hash,after,KanoPool,2,0.52788637,0.019047619,0.000656769
9/1/2016 0:00,1Hash,after,ViaBTC,4,4.43265166,0.038095238,0.005514881
9/1/2016 0:00,1Hash,after,DROPOUT,49,72.67067678,0.466666667,0.090413172
9/1/2016 0:00,AntPool,before,1Hash,6,2.43782951,0.000212239,0.000278702
9/1/2016 0:00,AntPool,before,SAME,5622,5431.035897,0.198868058,0.62089785
9/1/2016 0:00,AntPool,before,BW.COM,0,0,0,0
9/1/2016 0:00,AntPool,before,BitFury,1,0.00134368,3.54E-05,1.54E-07
9/1/2016 0:00,AntPool,before,GBMiners,0,0,0,0
9/1/2016 0:00,AntPool,before,KanoPool,505,94.60250163,0.017863459,0.010815338
9/1/2016 0:00,AntPool,before,ViaBTC,25,30.94604661,0.00088433,0.003537876
9/1/2016 0:00,AntPool,before,NEW,22092,3214.319114,0.78146445,0.367473879
9/1/2016 0:00,AntPool,cross,1Hash,15,10.5009827,0.000530598,0.001200515
9/1/2016 0:00,AntPool,cross,SAME,28270,8747.06829,1,1
9/1/2016 0:00,AntPool,cross,BTC.com,107,91.7783459,0.003784931,0.010492469
9/1/2016 0:00,AntPool,cross,BW.COM,0,0,0,0
9/1/2016 0:00,AntPool,cross,BitFury,0,0,0,0
9/1/2016 0:00,AntPool,cross,GBMiners,0,0,0,0
9/1/2016 0:00,AntPool,cross,KanoPool,897,113.2761085,0.031729749,0.01295018
9/1/2016 0:00,AntPool,cross,ViaBTC,44,57.10945392,0.00155642,0.006528982
9/1/2016 0:00,AntPool,cross,CROSS,1991,682.2194193,0.070428016,0.077994066
9/1/2016 0:00,AntPool,after,1Hash,25,9.08443024,0.00088433,0.001038569
9/1/2016 0:00,AntPool,after,SAME,5677,5844.668941,0.200813583,0.668186042
9/1/2016 0:00,AntPool,after,BTC.com,151,126.7954595,0.005341351,0.014495767
9/1/2016 0:00,AntPool,after,BW.COM,0,0,0,0
9/1/2016 0:00,AntPool,after,BitFury,7,2.22917691,0.000247612,0.000254848
9/1/2016 0:00,AntPool,after,GBMiners,3,1.64357717,0.00010612,0.0001879
9/1/2016 0:00,AntPool,after,KanoPool,389,67.31065501,0.01376017,0.007695225
9/1/2016 0:00,AntPool,after,ViaBTC,30,40.64678924,0.001061196,0.004646904
9/1/2016 0:00,AntPool,after,DROPOUT,22032,2815.650059,0.779342059,0.32189643
9/1/2016 0:00,BTC.com,before,1Hash,1,12.11483086,0.002188184,0.01031991
9/1/2016 0:00,BTC.com,before,AntPool,75,25.50113239,0.164113786,0.02172291
9/1/2016 0:00,BTC.com,before,BW.COM,0,0,0,0
9/1/2016 0:00,BTC.com,before,BitFury,0,0,0,0
9/1/2016 0:00,BTC.com,before,GBMiners,0,0,0,0
9/1/2016 0:00,BTC.com,before,KanoPool,18,0.34386156,0.039387309,0.000292915
9/1/2016 0:00,BTC.com,before,ViaBTC,6,0.40933312,0.013129103,0.000348687
9/1/2016 0:00,BTC.com,before,NEW,331,1094.785934,0.72428884,0.932583551
9/1/2016 0:00,BTC.com,cross,1Hash,3,12.12224254,0.006564551,0.010326223
9/1/2016 0:00,BTC.com,cross,AntPool,107,33.80292836,0.234135667,0.02879472
9/1/2016 0:00,BTC.com,cross,SAME,457,1173.927991,1,1
9/1/2016 0:00,BTC.com,cross,BW.COM,0,0,0,0
9/1/2016 0:00,BTC.com,cross,BitFury,0,0,0,0
9/1/2016 0:00,BTC.com,cross,GBMiners,0,0,0,0
9/1/2016 0:00,BTC.com,cross,KanoPool,21,0.58630258,0.04595186,0.000499437
9/1/2016 0:00,BTC.com,cross,ViaBTC,12,0.78690253,0.026258206,0.000670316
9/1/2016 0:00,BTC.com,cross,CROSS,156,94.46498556,0.341356674,0.080469148
9/1/2016 0:00,BTC.com,after,1Hash,7,12.23308034,0.015317287,0.010420639
9/1/2016 0:00,BTC.com,after,AntPool,67,20.33173257,0.146608315,0.017319404
9/1/2016 0:00,BTC.com,after,SAME,237,915.4835621,0.518599562,0.779846438
9/1/2016 0:00,BTC.com,after,BW.COM,0,0,0,0
9/1/2016 0:00,BTC.com,after,BitFury,1,0.0005272,0.002188184,4.49E-07
9/1/2016 0:00,BTC.com,after,GBMiners,0,0,0,0
9/1/2016 0:00,BTC.com,after,KanoPool,16,0.4402578,0.035010941,0.00037503
9/1/2016 0:00,BTC.com,after,ViaBTC,10,0.83599875,0.021881838,0.000712138
9/1/2016 0:00,BTC.com,after,DROPOUT,177,251.4741706,0.387308534,0.21421601
9/1/2016 0:00,BW.COM,before,1Hash,0,0,0,0
9/1/2016 0:00,BW.COM,before,AntPool,0,0,0,0
9/1/2016 0:00,BW.COM,before,SAME,1,6879.913457,1,1
9/1/2016 0:00,BW.COM,before,BitFury,0,0,0,0
9/1/2016 0:00,BW.COM,before,GBMiners,0,0,0,0
9/1/2016 0:00,BW.COM,before,KanoPool,0,0,0,0
9/1/2016 0:00,BW.COM,before,ViaBTC,0,0,0,0
9/1/2016 0:00,BW.COM,before,NEW,0,0,0,0
9/1/2016 0:00,BW.COM,cross,1Hash,0,0,0,0
9/1/2016 0:00,BW.COM,cross,AntPool,0,0,0,0
9/1/2016 0:00,BW.COM,cross,BTC.com,0,0,0,0
9/1/2016 0:00,BW.COM,cross,SAME,1,6879.913457,1,1
9/1/2016 0:00,BW.COM,cross,BitFury,0,0,0,0
9/1/2016 0:00,BW.COM,cross,GBMiners,0,0,0,0
9/1/2016 0:00,BW.COM,cross,KanoPool,0,0,0,0
9/1/2016 0:00,BW.COM,cross,ViaBTC,0,0,0,0
9/1/2016 0:00,BW.COM,cross,CROSS,0,0,0,0
9/1/2016 0:00,BW.COM,after,1Hash,0,0,0,0
9/1/2016 0:00,BW.COM,after,AntPool,0,0,0,0
9/1/2016 0:00,BW.COM,after,BTC.com,0,0,0,0
9/1/2016 0:00,BW.COM,after,SAME,1,6879.913457,1,1
9/1/2016 0:00,BW.COM,after,BitFury,0,0,0,0
9/1/2016 0:00,BW.COM,after,GBMiners,0,0,0,0
9/1/2016 0:00,BW.COM,after,KanoPool,0,0,0,0
9/1/2016 0:00,BW.COM,after,ViaBTC,0,0,0,0
9/1/2016 0:00,BW.COM,after,DROPOUT,0,0,0,0
9/1/2016 0:00,BitFury,before,1Hash,0,0,0,0
9/1/2016 0:00,BitFury,before,AntPool,0,0,0,0
9/1/2016 0:00,BitFury,before,BW.COM,0,0,0,0
9/1/2016 0:00,BitFury,before,SAME,1,232.1287906,0.166666667,0.056168085
9/1/2016 0:00,BitFury,before,GBMiners,0,0,0,0
9/1/2016 0:00,BitFury,before,KanoPool,0,0,0,0
9/1/2016 0:00,BitFury,before,ViaBTC,0,0,0,0
9/1/2016 0:00,BitFury,before,NEW,5,3900.623667,0.833333333,0.943831915
9/1/2016 0:00,BitFury,cross,1Hash,0,0,0,0
9/1/2016 0:00,BitFury,cross,AntPool,0,0,0,0
9/1/2016 0:00,BitFury,cross,BTC.com,0,0,0,0
9/1/2016 0:00,BitFury,cross,BW.COM,0,0,0,0
9/1/2016 0:00,BitFury,cross,SAME,6,4132.752457,1,1
9/1/2016 0:00,BitFury,cross,GBMiners,0,0,0,0
9/1/2016 0:00,BitFury,cross,KanoPool,0,0,0,0
9/1/2016 0:00,BitFury,cross,ViaBTC,0,0,0,0
9/1/2016 0:00,BitFury,cross,CROSS,0,0,0,0
9/1/2016 0:00,BitFury,after,1Hash,0,0,0,0
9/1/2016 0:00,BitFury,after,AntPool,0,0,0,0
9/1/2016 0:00,BitFury,after,BTC.com,0,0,0,0
9/1/2016 0:00,BitFury,after,BW.COM,0,0,0,0
9/1/2016 0:00,BitFury,after,SAME,1,232.1287906,0.166666667,0.056168085
9/1/2016 0:00,BitFury,after,GBMiners,0,0,0,0
9/1/2016 0:00,BitFury,after,KanoPool,0,0,0,0
9/1/2016 0:00,BitFury,after,ViaBTC,0,0,0,0
9/1/2016 0:00,BitFury,after,DROPOUT,5,3900.623667,0.833333333,0.943831915
9/1/2016 0:00,GBMiners,before,1Hash,0,0,0,0
9/1/2016 0:00,GBMiners,before,AntPool,0,0,0,0
9/1/2016 0:00,GBMiners,before,BW.COM,0,0,0,0
9/1/2016 0:00,GBMiners,before,BitFury,0,0,0,0
9/1/2016 0:00,GBMiners,before,SAME,1,333.65,0.25,0.454638492
9/1/2016 0:00,GBMiners,before,KanoPool,0,0,0,0
9/1/2016 0:00,GBMiners,before,ViaBTC,0,0,0,0
9/1/2016 0:00,GBMiners,before,NEW,2,0.52978841,0.5,0.000721901
9/1/2016 0:00,GBMiners,cross,1Hash,0,0,0,0
9/1/2016 0:00,GBMiners,cross,AntPool,0,0,0,0
9/1/2016 0:00,GBMiners,cross,BTC.com,0,0,0,0
9/1/2016 0:00,GBMiners,cross,BW.COM,0,0,0,0
9/1/2016 0:00,GBMiners,cross,BitFury,0,0,0,0
9/1/2016 0:00,GBMiners,cross,SAME,4,733.8797884,1,1
9/1/2016 0:00,GBMiners,cross,KanoPool,0,0,0,0
9/1/2016 0:00,GBMiners,cross,ViaBTC,0,0,0,0
9/1/2016 0:00,GBMiners,cross,CROSS,1,399.7,0.25,0.544639608
9/1/2016 0:00,GBMiners,after,1Hash,0,0,0,0
9/1/2016 0:00,GBMiners,after,AntPool,0,0,0,0
9/1/2016 0:00,GBMiners,after,BTC.com,0,0,0,0
9/1/2016 0:00,GBMiners,after,BW.COM,0,0,0,0
9/1/2016 0:00,GBMiners,after,BitFury,0,0,0,0
9/1/2016 0:00,GBMiners,after,SAME,1,399.7,0.25,0.544639608
9/1/2016 0:00,GBMiners,after,KanoPool,0,0,0,0
9/1/2016 0:00,GBMiners,after,ViaBTC,0,0,0,0
9/1/2016 0:00,GBMiners,after,DROPOUT,3,334.1797884,0.75,0.455360392
9/1/2016 0:00,KanoPool,before,1Hash,0,0,0,0
9/1/2016 0:00,KanoPool,before,AntPool,412,39.04432113,0.022825485,0.027937839
9/1/2016 0:00,KanoPool,before,BW.COM,0,0,0,0
9/1/2016 0:00,KanoPool,before,BitFury,1,0.00455341,5.54E-05,3.26E-06
9/1/2016 0:00,KanoPool,before,GBMiners,0,0,0,0
9/1/2016 0:00,KanoPool,before,SAME,1557,973.8580224,0.086260388,0.696836006
9/1/2016 0:00,KanoPool,before,ViaBTC,4,1.14720342,0.000221607,0.000820872
9/1/2016 0:00,KanoPool,before,NEW,16112,406.6253262,0.892631579,0.290957369
9/1/2016 0:00,KanoPool,cross,1Hash,1,0.05126649,5.54E-05,3.67E-05
9/1/2016 0:00,KanoPool,cross,AntPool,897,70.59220834,0.049695291,0.050511667
9/1/2016 0:00,KanoPool,cross,BTC.com,21,4.08511942,0.001163435,0.002923073
9/1/2016 0:00,KanoPool,cross,BW.COM,0,0,0,0
9/1/2016 0:00,KanoPool,cross,BitFury,0,0,0,0
9/1/2016 0:00,KanoPool,cross,GBMiners,0,0,0,0
9/1/2016 0:00,KanoPool,cross,SAME,18050,1397.542627,1,1
9/1/2016 0:00,KanoPool,cross,ViaBTC,10,3.99031293,0.000554017,0.002855235
9/1/2016 0:00,KanoPool,cross,CROSS,1338,118.7294848,0.074127424,0.084955895
9/1/2016 0:00,KanoPool,after,1Hash,3,1.33519497,0.000166205,0.000955388
9/1/2016 0:00,KanoPool,after,AntPool,407,52.74363388,0.022548476,0.037740268
9/1/2016 0:00,KanoPool,after,BTC.com,46,14.26252217,0.002548476,0.010205429
9/1/2016 0:00,KanoPool,after,BW.COM,0,0,0,0
9/1/2016 0:00,KanoPool,after,BitFury,7,0.674318,0.000387812,0.000482503
9/1/2016 0:00,KanoPool,after,GBMiners,3,2.92760258,0.000166205,0.002094822
9/1/2016 0:00,KanoPool,after,SAME,1357,948.1267902,0.075180055,0.678424237
9/1/2016 0:00,KanoPool,after,ViaBTC,14,16.37587276,0.000775623,0.01171762
9/1/2016 0:00,KanoPool,after,DROPOUT,16290,417.4550691,0.902493075,0.298706502
9/1/2016 0:00,ViaBTC,before,1Hash,2,0.79443152,0.008064516,0.000144186
9/1/2016 0:00,ViaBTC,before,AntPool,26,24.91002563,0.10483871,0.004521054
9/1/2016 0:00,ViaBTC,before,BW.COM,0,0,0,0
9/1/2016 0:00,ViaBTC,before,BitFury,0,0,0,0
9/1/2016 0:00,ViaBTC,before,GBMiners,0,0,0,0
9/1/2016 0:00,ViaBTC,before,KanoPool,9,16.860206,0.036290323,0.003060049
9/1/2016 0:00,ViaBTC,before,SAME,53,4775.930021,0.213709677,0.866809084
9/1/2016 0:00,ViaBTC,before,NEW,166,711.0234293,0.669354839,0.129047445
9/1/2016 0:00,ViaBTC,cross,1Hash,2,8.16144786,0.008064516,0.001481265
9/1/2016 0:00,ViaBTC,cross,AntPool,44,23.52928584,0.177419355,0.004270456
9/1/2016 0:00,ViaBTC,cross,BTC.com,12,4.91271623,0.048387097,0.000891635
9/1/2016 0:00,ViaBTC,cross,BW.COM,0,0,0,0
9/1/2016 0:00,ViaBTC,cross,BitFury,0,0,0,0
9/1/2016 0:00,ViaBTC,cross,GBMiners,0,0,0,0
9/1/2016 0:00,ViaBTC,cross,KanoPool,10,2.18943708,0.040322581,0.000397373
9/1/2016 0:00,ViaBTC,cross,SAME,248,5509.783077,1,1
9/1/2016 0:00,ViaBTC,cross,CROSS,73,251.430995,0.294354839,0.045633556
9/1/2016 0:00,ViaBTC,after,1Hash,4,0.87740927,0.016129032,0.000159246
9/1/2016 0:00,ViaBTC,after,AntPool,32,12.82268509,0.129032258,0.002327258
9/1/2016 0:00,ViaBTC,after,BTC.com,16,12.57064324,0.064516129,0.002281513
9/1/2016 0:00,ViaBTC,after,BW.COM,0,0,0,0
9/1/2016 0:00,ViaBTC,after,BitFury,1,0.00067535,0.004032258,1.23E-07
9/1/2016 0:00,ViaBTC,after,GBMiners,1,0.08624377,0.004032258,1.57E-05
9/1/2016 0:00,ViaBTC,after,KanoPool,9,0.23308005,0.036290323,4.23E-05
9/1/2016 0:00,ViaBTC,after,SAME,73,5112.131086,0.294354839,0.927828013
9/1/2016 0:00,ViaBTC,after,DROPOUT,137,382.1009517,0.552419355,0.069349545
10/1/2016 0:00,1Hash,before,SAME,49,530.7325666,0.408333333,0.838749615
10/1/2016 0:00,1Hash,before,AntPool,25,201.6849785,0.208333333,0.318735289
10/1/2016 0:00,1Hash,before,BTC.com,7,0.60704454,0.058333333,0.00095935
10/1/2016 0:00,1Hash,before,BW.COM,0,0,0,0
10/1/2016 0:00,1Hash,before,BitFury,0,0,0,0
10/1/2016 0:00,1Hash,before,GBMiners,0,0,0,0
10/1/2016 0:00,1Hash,before,KanoPool,3,0.29875175,0.025,0.000472136
10/1/2016 0:00,1Hash,before,ViaBTC,4,0.28293315,0.033333333,0.000447137
10/1/2016 0:00,1Hash,before,NEW,55,98.6687146,0.458333333,0.155932293
10/1/2016 0:00,1Hash,cross,SAME,120,632.766391,1,1
10/1/2016 0:00,1Hash,cross,AntPool,25,206.81333,0.208333333,0.326839941
10/1/2016 0:00,1Hash,cross,BTC.com,17,4.34338238,0.141666667,0.006864117
10/1/2016 0:00,1Hash,cross,BW.COM,0,0,0,0
10/1/2016 0:00,1Hash,cross,BitFury,2,0.14418252,0.016666667,0.000227861
10/1/2016 0:00,1Hash,cross,GBMiners,0,0,0,0
10/1/2016 0:00,1Hash,cross,KanoPool,3,0.29875175,0.025,0.000472136
10/1/2016 0:00,1Hash,cross,ViaBTC,7,0.97616244,0.058333333,0.00154269
10/1/2016 0:00,1Hash,cross,CROSS,33,215.0416738,0.275,0.339843703
10/1/2016 0:00,1Hash,after,SAME,59,541.9334919,0.491666667,0.856451132
10/1/2016 0:00,1Hash,after,AntPool,24,201.68333,0.2,0.318732684
10/1/2016 0:00,1Hash,after,BTC.com,22,8.17623773,0.183333333,0.012921416
10/1/2016 0:00,1Hash,after,BW.COM,0,0,0,0
10/1/2016 0:00,1Hash,after,BitFury,0,0,0,0
10/1/2016 0:00,1Hash,after,GBMiners,1,193.4314921,0.008333333,0.305691792
10/1/2016 0:00,1Hash,after,KanoPool,3,0.29875175,0.025,0.000472136
10/1/2016 0:00,1Hash,after,ViaBTC,9,7.06968003,0.075,0.011172654
10/1/2016 0:00,1Hash,after,DROPOUT,46,76.76596261,0.383333333,0.121318015
10/1/2016 0:00,AntPool,before,1Hash,17,53.7788641,0.000510848,0.005912997
10/1/2016 0:00,AntPool,before,SAME,5677,5953.339654,0.170593185,0.654570954
10/1/2016 0:00,AntPool,before,BTC.com,67,46.41350247,0.002013342,0.005103174
10/1/2016 0:00,AntPool,before,BW.COM,0,0,0,0
10/1/2016 0:00,AntPool,before,BitFury,0,0,0,0
10/1/2016 0:00,AntPool,before,GBMiners,0,0,0,0
10/1/2016 0:00,AntPool,before,KanoPool,407,64.16199693,0.012230302,0.007054625
10/1/2016 0:00,AntPool,before,ViaBTC,32,17.92036036,0.000961596,0.001970347
10/1/2016 0:00,AntPool,before,NEW,27114,3050.603597,0.814772522,0.335414511
10/1/2016 0:00,AntPool,cross,1Hash,25,62.76352229,0.000751247,0.006900863
10/1/2016 0:00,AntPool,cross,SAME,33278,9095.025705,1,1
10/1/2016 0:00,AntPool,cross,BTC.com,136,71.74887885,0.004086784,0.007888804
10/1/2016 0:00,AntPool,cross,BW.COM,0,0,0,0
10/1/2016 0:00,AntPool,cross,BitFury,4,1.68539175,0.0001202,0.000185309
10/1/2016 0:00,AntPool,cross,GBMiners,3,3.00801415,9.01E-05,0.000330732
10/1/2016 0:00,AntPool,cross,KanoPool,531,66.26392013,0.015956488,0.007285732
10/1/2016 0:00,AntPool,cross,ViaBTC,38,20.75141502,0.001141896,0.002281622
10/1/2016 0:00,AntPool,cross,CROSS,1560,608.7880263,0.046877817,0.066936372
10/1/2016 0:00,AntPool,after,1Hash,21,55.51307411,0.000631048,0.006103674
10/1/2016 0:00,AntPool,after,SAME,5957,6158.68353,0.179007152,0.677148557
10/1/2016 0:00,AntPool,after,BTC.com,141,53.26064145,0.004237033,0.005856019
10/1/2016 0:00,AntPool,after,BW.COM,0,0,0,0
10/1/2016 0:00,AntPool,after,BitFury,0,0,0,0
10/1/2016 0:00,AntPool,after,GBMiners,7,46.47945397,0.000210349,0.005110426
10/1/2016 0:00,AntPool,after,KanoPool,274,48.42431492,0.008233668,0.005324264
10/1/2016 0:00,AntPool,after,ViaBTC,47,24.84243172,0.001412344,0.002731431
10/1/2016 0:00,AntPool,after,DROPOUT,26892,2899.67267,0.808101448,0.318819623
10/1/2016 0:00,BTC.com,before,1Hash,8,26.35220198,0.006650042,0.015077908
10/1/2016 0:00,BTC.com,before,AntPool,151,93.35747987,0.125519534,0.05341624
10/1/2016 0:00,BTC.com,before,SAME,237,1355.738372,0.197007481,0.775711231
10/1/2016 0:00,BTC.com,before,BW.COM,0,0,0,0
10/1/2016 0:00,BTC.com,before,BitFury,0,0,0,0
10/1/2016 0:00,BTC.com,before,GBMiners,0,0,0,0
10/1/2016 0:00,BTC.com,before,KanoPool,46,3.51647069,0.038237739,0.002012015
10/1/2016 0:00,BTC.com,before,ViaBTC,16,4.71753195,0.013300083,0.002699225
10/1/2016 0:00,BTC.com,before,NEW,830,201.6387178,0.689941812,0.115371388
10/1/2016 0:00,BTC.com,cross,1Hash,17,28.89293354,0.014131338,0.016531636
10/1/2016 0:00,BTC.com,cross,AntPool,136,58.92709301,0.113050707,0.033716246
10/1/2016 0:00,BTC.com,cross,SAME,1203,1747.735906,1,1
10/1/2016 0:00,BTC.com,cross,BW.COM,0,0,0,0
10/1/2016 0:00,BTC.com,cross,BitFury,1,0.00017998,0.000831255,1.03E-07
10/1/2016 0:00,BTC.com,cross,GBMiners,0,0,0,0
10/1/2016 0:00,BTC.com,cross,KanoPool,51,3.53764961,0.042394015,0.002024133
10/1/2016 0:00,BTC.com,cross,ViaBTC,18,2.99974599,0.014962594,0.001716361
10/1/2016 0:00,BTC.com,cross,CROSS,249,328.9922751,0.206982544,0.188239123
10/1/2016 0:00,BTC.com,after,1Hash,13,28.31512593,0.010806318,0.016201032
10/1/2016 0:00,BTC.com,after,AntPool,111,61.34076079,0.092269327,0.035097271
10/1/2016 0:00,BTC.com,after,SAME,420,1395.597769,0.349127182,0.798517536
10/1/2016 0:00,BTC.com,after,BW.COM,0,0,0,0
10/1/2016 0:00,BTC.com,after,BitFury,0,0,0,0
10/1/2016 0:00,BTC.com,after,GBMiners,1,0.00502884,0.000831255,2.88E-06
10/1/2016 0:00,BTC.com,after,KanoPool,28,1.08763314,0.023275145,0.00062231
10/1/2016 0:00,BTC.com,after,ViaBTC,21,2.2480683,0.017456359,0.001286275
10/1/2016 0:00,BTC.com,after,DROPOUT,703,191.4724536,0.584372402,0.109554569
10/1/2016 0:00,BW.COM,before,1Hash,0,0,0,0
10/1/2016 0:00,BW.COM,before,AntPool,0,0,0,0
10/1/2016 0:00,BW.COM,before,BTC.com,0,0,0,0
10/1/2016 0:00,BW.COM,before,SAME,1,5828.878076,1,1
10/1/2016 0:00,BW.COM,before,BitFury,0,0,0,0
10/1/2016 0:00,BW.COM,before,GBMiners,0,0,0,0
10/1/2016 0:00,BW.COM,before,KanoPool,0,0,0,0
10/1/2016 0:00,BW.COM,before,ViaBTC,0,0,0,0
10/1/2016 0:00,BW.COM,before,NEW,0,0,0,0
10/1/2016 0:00,BW.COM,cross,1Hash,0,0,0,0
10/1/2016 0:00,BW.COM,cross,AntPool,0,0,0,0
10/1/2016 0:00,BW.COM,cross,BTC.com,0,0,0,0
10/1/2016 0:00,BW.COM,cross,SAME,1,5828.878076,1,1
10/1/2016 0:00,BW.COM,cross,BitFury,0,0,0,0
10/1/2016 0:00,BW.COM,cross,GBMiners,0,0,0,0
10/1/2016 0:00,BW.COM,cross,KanoPool,0,0,0,0
10/1/2016 0:00,BW.COM,cross,ViaBTC,0,0,0,0
10/1/2016 0:00,BW.COM,cross,CROSS,0,0,0,0
10/1/2016 0:00,BW.COM,after,1Hash,0,0,0,0
10/1/2016 0:00,BW.COM,after,AntPool,0,0,0,0
10/1/2016 0:00,BW.COM,after,BTC.com,0,0,0,0
10/1/2016 0:00,BW.COM,after,SAME,1,5828.878076,1,1
10/1/2016 0:00,BW.COM,after,BitFury,0,0,0,0
10/1/2016 0:00,BW.COM,after,GBMiners,0,0,0,0
10/1/2016 0:00,BW.COM,after,KanoPool,0,0,0,0
10/1/2016 0:00,BW.COM,after,ViaBTC,0,0,0,0
10/1/2016 0:00,BW.COM,after,DROPOUT,0,0,0,0
10/1/2016 0:00,BitFury,before,1Hash,1,0.08143196,0.002,1.01E-05
10/1/2016 0:00,BitFury,before,AntPool,7,2.47038705,0.014,0.000307489
10/1/2016 0:00,BitFury,before,BTC.com,1,0.00433782,0.002,5.40E-07
10/1/2016 0:00,BitFury,before,BW.COM,0,0,0,0
10/1/2016 0:00,BitFury,before,SAME,1,235.0534179,0.002,0.029257084
10/1/2016 0:00,BitFury,before,GBMiners,0,0,0,0
10/1/2016 0:00,BitFury,before,KanoPool,7,0.52383758,0.014,6.52E-05
10/1/2016 0:00,BitFury,before,ViaBTC,1,0.00433782,0.002,5.40E-07
10/1/2016 0:00,BitFury,before,NEW,490,7796.294175,0.98,0.970404242
10/1/2016 0:00,BitFury,cross,1Hash,2,0.10094546,0.004,1.26E-05
10/1/2016 0:00,BitFury,cross,AntPool,4,0.184761,0.008,2.30E-05
10/1/2016 0:00,BitFury,cross,BTC.com,1,0.00433782,0.002,5.40E-07
10/1/2016 0:00,BitFury,cross,BW.COM,0,0,0,0
10/1/2016 0:00,BitFury,cross,SAME,500,8034.068524,1,1
10/1/2016 0:00,BitFury,cross,GBMiners,0,0,0,0
10/1/2016 0:00,BitFury,cross,KanoPool,5,0.27329278,0.01,3.40E-05
10/1/2016 0:00,BitFury,cross,ViaBTC,0,0,0,0
10/1/2016 0:00,BitFury,cross,CROSS,8,5.34083758,0.016,0.000664774
10/1/2016 0:00,BitFury,after,1Hash,0,0,0,0
10/1/2016 0:00,BitFury,after,AntPool,5,0.27329278,0.01,3.40E-05
10/1/2016 0:00,BitFury,after,BTC.com,1,0.00433782,0.002,5.40E-07
10/1/2016 0:00,BitFury,after,BW.COM,0,0,0,0
10/1/2016 0:00,BitFury,after,SAME,1,235.0534179,0.002,0.029257084
10/1/2016 0:00,BitFury,after,GBMiners,0,0,0,0
10/1/2016 0:00,BitFury,after,KanoPool,6,0.50906758,0.012,6.34E-05
